2024-11-26 11:52:10,360 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 11:52:10,362 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 11:52:10,601 | __main__ | DEBUG | order search status: 200
2024-11-26 11:52:10,602 | __main__ | INFO | order info: {"orders":[{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540319,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125220909","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732572549000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540321,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126004900","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582140000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540320,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125232641","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732577201000,"side":"BUY"}],"snapshot":true}
2024-11-26 11:52:11,098 | __main__ | DEBUG | trades request status: 200
2024-11-26 11:52:11,099 | __main__ | INFO | trades info: []
2024-11-26 11:52:11,100 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:52:11,100 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:52:11,388 | __main__ | DEBUG | order submit status: 200
2024-11-26 11:53:34,793 | __main__ | DEBUG | account request status: 200
2024-11-26 11:53:34,794 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 11:53:34,797 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 11:53:35,073 | __main__ | DEBUG | order search status: 200
2024-11-26 11:53:35,074 | __main__ | INFO | order info: {"orders":[{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540319,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125220909","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732572549000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540322,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126005211","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582331000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540321,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126004900","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582140000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540320,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125232641","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732577201000,"side":"BUY"}],"snapshot":true}
2024-11-26 11:53:35,635 | __main__ | DEBUG | trades request status: 200
2024-11-26 11:53:35,636 | __main__ | INFO | trades info: []
2024-11-26 11:53:35,638 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:53:35,639 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:53:35,950 | __main__ | DEBUG | order submit status: 200
2024-11-26 11:53:49,954 | __main__ | DEBUG | account request status: 200
2024-11-26 11:53:49,955 | __main__ | INFO | account info: {"accounts":["DU3232524"],"acctProps":{"DU3232524":{"hasChildAccounts":false,"supportsCashQty":true,"liteUnderPro":false,"noFXConv":false,"isProp":false,"supportsFractions":true,"allowCustomerTime":false}},"aliases":{"DU3232524":"DU3232524"},"allowFeatures":{"showGFIS":true,"showEUCostReport":false,"allowEventContract":true,"allowFXConv":true,"allowFinancialLens":true,"allowMTA":true,"allowTypeAhead":true,"allowEventTrading":true,"snapshotRefreshTimeout":30,"liteUser":false,"showWebNews":true,"research":true,"debugPnl":true,"showTaxOpt":true,"showImpactDashboard":true,"allowDynAccount":false,"allowCrypto":false,"allowFA":false,"allowLiteUnderPro":false,"allowedAssetTypes":"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO"},"chartPeriods":{"STK":["*"],"CFD":["*"],"OPT":["2h","1d","2d","1w","1m"],"FOP":["2h","1d","2d","1w","1m"],"WAR":["*"],"IOPT":["*"],"FUT":["*"],"CASH":["*"],"IND":["*"],"BOND":["*"],"FUND":["*"],"CMDTY":["*"],"PHYSS":["*"],"CRYPTO":["*"]},"groups":[],"profiles":[],"selectedAccount":"DU3232524","serverInfo":{"serverName":"JifH20001","serverVersion":"Build 10.32.1b, Nov 22, 2024 1:27:16 PM"},"sessionId":"6744f08f.00000003","isFT":false,"isPaper":true}
2024-11-26 11:53:49,957 | __main__ | DEBUG | account info: "{\"accounts\":[\"DU3232524\"],\"acctProps\":{\"DU3232524\":{\"hasChildAccounts\":false,\"supportsCashQty\":true,\"liteUnderPro\":false,\"noFXConv\":false,\"isProp\":false,\"supportsFractions\":true,\"allowCustomerTime\":false}},\"aliases\":{\"DU3232524\":\"DU3232524\"},\"allowFeatures\":{\"showGFIS\":true,\"showEUCostReport\":false,\"allowEventContract\":true,\"allowFXConv\":true,\"allowFinancialLens\":true,\"allowMTA\":true,\"allowTypeAhead\":true,\"allowEventTrading\":true,\"snapshotRefreshTimeout\":30,\"liteUser\":false,\"showWebNews\":true,\"research\":true,\"debugPnl\":true,\"showTaxOpt\":true,\"showImpactDashboard\":true,\"allowDynAccount\":false,\"allowCrypto\":false,\"allowFA\":false,\"allowLiteUnderPro\":false,\"allowedAssetTypes\":\"STK,CFD,OPT,FOP,WAR,FUT,BAG,PDC,CASH,IND,BOND,BILL,FUND,SLB,News,CMDTY,IOPT,ICU,ICS,PHYSS,CRYPTO\"},\"chartPeriods\":{\"STK\":[\"*\"],\"CFD\":[\"*\"],\"OPT\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"FOP\":[\"2h\",\"1d\",\"2d\",\"1w\",\"1m\"],\"WAR\":[\"*\"],\"IOPT\":[\"*\"],\"FUT\":[\"*\"],\"CASH\":[\"*\"],\"IND\":[\"*\"],\"BOND\":[\"*\"],\"FUND\":[\"*\"],\"CMDTY\":[\"*\"],\"PHYSS\":[\"*\"],\"CRYPTO\":[\"*\"]},\"groups\":[],\"profiles\":[],\"selectedAccount\":\"DU3232524\",\"serverInfo\":{\"serverName\":\"JifH20001\",\"serverVersion\":\"Build 10.32.1b, Nov 22, 2024 1:27:16 PM\"},\"sessionId\":\"6744f08f.00000003\",\"isFT\":false,\"isPaper\":true}"
2024-11-26 11:53:50,190 | __main__ | DEBUG | order search status: 200
2024-11-26 11:53:50,190 | __main__ | INFO | order info: {"orders":[{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540319,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125220909","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732572549000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540323,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126005335","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582415000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540322,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126005211","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582331000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540321,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241126004900","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732582140000,"side":"BUY"},{"acct":"DU3232524","conidex":"734452939","conid":734452939,"account":"DU3232524","orderId":255540320,"cashCcy":"USD","sizeAndFills":"0/1","orderDesc":"Buy 1 AAPL Nov29'24 230 Put Limit 1.50, Day","description1":"AAPL","description2":"NOV 29 '24 230 Put","ticker":"AAPL","secType":"OPT","remainingQuantity":1.0,"filledQuantity":0.0,"totalSize":1.0,"companyName":"APPLE INC","status":"Inactive","order_ccp_status":"Pending Submit","origOrderType":"LIMIT","supportsTaxOpt":"1","lastExecutionTime":"241125232641","orderType":"Limit","bgColor":"#000000","fgColor":"#AFAFAF","isEventTrading":"0","price":"1.50","timeInForce":"CLOSE","lastExecutionTime_r":1732577201000,"side":"BUY"}],"snapshot":true}
2024-11-26 11:53:50,476 | __main__ | DEBUG | trades request status: 200
2024-11-26 11:53:50,477 | __main__ | INFO | trades info: []
2024-11-26 11:53:50,480 | __main__ | DEBUG | order data: {"orders": [{"conid": 734452939, "orderType": "LMT", "price": 1.5, "side": "BUY", "tif": "DAY", "quantity": 1}]}
2024-11-26 11:53:50,480 | __main__ | DEBUG | order detail data: {'orders': [{'conid': 734452939, 'orderType': 'LMT', 'price': 1.5, 'side': 'BUY', 'tif': 'DAY', 'quantity': 1}]}
2024-11-26 11:53:50,744 | __main__ | DEBUG | order submit status: 200
2024-11-26 11:53:51,060 | __main__ | DEBUG | order confirmed: [
  {
    "id": "05e6e575-0967-486a-aa69-cebb0c69db8a",
    "message": [
      "The following order \"BUY 1 AAPL NOV 29 '24 230 Put @ 1.50\" price exceeds \nthe Number of ticks constraint of 20.\nAre you sure you want to submit this order?"
    ],
    "isSuppressed": false,
    "messageIds": [
      "o382"
    ]
  }
]
